permno,predicted_eps,eps_actual,stock_exret,stock_ticker,comp_name,position_type,year,month,date
25785,-50.29148225011382,0.46,0.0705984624,F,FORD MOTOR CO,SHORT,2010,3,2010-03-01
10104,-51.43778653005224,0.38,0.0429020057,ORCL,ORACLE CORP,SHORT,2010,3,2010-03-01
89006,-52.72237649363202,0.49,0.0737656148,KFT,"KRAFT FOODS, INC",SHORT,2010,3,2010-03-01
22103,-56.16084663932183,0.54,0.0632713529,EMR,EMERSON ELECTRIC,SHORT,2010,3,2010-03-01
44644,-58.73707955781845,0.79,0.0768046023,ADP,AUTO DATA,SHORT,2010,3,2010-03-01
19393,-58.93142101103207,0.56,0.1023072021,BMY,BRISTOL-MYERS SQ,SHORT,2010,3,2010-03-01
27959,-60.03067198322864,1.08,-0.001934904,DUK,DUKE ENERGY CORP,SHORT,2010,3,2010-03-01
43449,-60.79751534510936,1.03,0.0448491441,MCD,MCDONALDS CP,SHORT,2010,3,2010-03-01
77178,-62.00558490509254,0.59,0.1437572109,QCOM,QUALCOMM INC,SHORT,2010,3,2010-03-01
21776,-65.83822904239219,1.0,0.0116783407,EXC,EXELON CORP,SHORT,2010,3,2010-03-01
57904,-65.97872070550471,0.705,0.0977766456,AFL,AFLAC INC,SHORT,2010,3,2010-03-01
64936,-68.2913217474952,0.96,0.0820268409,D,DOMINION RES INC,SHORT,2010,3,2010-03-01
14593,-69.17179344587157,0.1189,0.1483703571,AAPL,APPLE INC,SHORT,2010,3,2010-03-01
69032,-70.65381900532545,1.03,0.0392896587,MS,MORGAN STANLEY,SHORT,2010,3,2010-03-01
18411,-71.13116242831481,0.6,0.0436519476,SO,SOUTHN CO,SHORT,2010,3,2010-03-01
75186,-71.20748129734739,0.1,0.020653745,SCHW,CHARLES SCHWAB,SHORT,2010,3,2010-03-01
11850,-72.50178780892246,1.33,0.0303615907,XOM,EXXON MOBIL CORP,SHORT,2010,3,2010-03-01
12060,-73.86744069506945,1.68,0.1331504004,GE,GEN ELECTRIC US,SHORT,2010,3,2010-03-01
18542,-74.15284847189598,0.36,0.1015651914,CAT,CATERPILLAR INC,SHORT,2010,3,2010-03-01
23819,-75.86439439725909,0.28,-0.000763365,HAL,HALLIBURTON,SHORT,2010,3,2010-03-01
61399,-76.35098292541517,0.34,0.0222534666,LOW,LOWES CO,SHORT,2010,3,2010-03-01
52038,-80.18371862411651,0.42,0.0293117779,SYY,SYSCO CP,SHORT,2010,3,2010-03-01
10145,-80.70940471228096,0.5,0.1271410452,HON,HONEYWELL INTL,SHORT,2010,3,2010-03-01
66157,-81.87598719963547,0.34,0.0535366738,USB,US BANCORP,SHORT,2010,3,2010-03-01
59176,-82.69385069698586,0.73,0.0850008072,AXP,AMERN EXPRESS,SHORT,2010,3,2010-03-01
38703,-85.1355197403014,0.45,0.1381589787,WFC,WELLS FARGO,SHORT,2010,3,2010-03-01
87447,-85.75003417512708,0.71,0.0964270996,UPS,UTD PARCEL SVC,SHORT,2010,3,2010-03-01
66093,-88.79899057134371,0.59,0.0414155478,T,AT&T INC,SHORT,2010,3,2010-03-01
13901,-92.95399629142868,0.42,0.0371763202,MO,ALTRIA GROUP INC,SHORT,2010,3,2010-03-01
76076,-97.57583188873193,0.42,0.0697726177,CSCO,CISCO SYS INC,SHORT,2010,3,2010-03-01
70519,-104.82698979827762,1.5,0.191076489,C,CITIGROUP INC.,SHORT,2010,3,2010-03-01
65875,-104.8973915399504,0.56,0.0721433478,VZ,VERIZON COMM,SHORT,2010,3,2010-03-01
10107,-108.7835298699296,0.45,0.0214382036,MSFT,MICROSOFT,SHORT,2010,3,2010-03-01
90319,-113.04239998119417,0.169,0.0764376016,GOOG,GOOGLE,SHORT,2010,3,2010-03-01
59408,-114.44856868704704,0.28,0.0719288455,BAC,BANK OF AMERICA,SHORT,2010,3,2010-03-01
21936,-117.1599379748334,0.6,-0.022892002,PFE,PFIZER INC,SHORT,2010,3,2010-03-01
66181,-117.6246715060716,0.45,0.0443310158,HD,HOME DEPOT INC,SHORT,2010,3,2010-03-01
86868,-118.01614633022128,5.59,0.0912335383,GS,GOLDMAN SACHS,SHORT,2010,3,2010-03-01
47896,-151.75825074151936,0.74,0.0661377551,JPM,JPMORGAN CHASE,SHORT,2010,3,2010-03-01
59328,-169.49119524835828,0.43,0.0856282132,INTC,INTEL CP,SHORT,2010,3,2010-03-01
66800,218.32494676634985,1.75,0.1393259632,AIG,AMERN INTL GROUP,LONG,2010,4,2010-04-01
17778,205.1793761646494,1390.0,-0.053260921,BRK.A,BERKSHIRE HATHAW,LONG,2010,4,2010-04-01
82775,121.1216816526624,0.14,0.0051779596,HIG,HARTFORD FIN SVC,LONG,2010,4,2010-04-01
34746,85.82819756099482,-0.09,0.0998262184,FITB,5TH 3RD BCP OH,LONG,2010,4,2010-04-01
89179,78.23015780188037,1.95,-0.164436726,WLP,WELLPOINT,LONG,2010,4,2010-04-01
22779,76.96303030500717,0.42,0.0070225343,MOT,MOTOROLA INC,LONG,2010,4,2010-04-01
77605,73.31866046239377,0.06,-0.047191369,BSX,BOSTON SCIENTIFI,LONG,2010,4,2010-04-01
22111,58.991538503798594,1.29,-0.013903588,JNJ,JOHNSON & JOHNSN,LONG,2010,4,2010-04-01
89258,54.03165640929871,1.46,0.0504785346,PRU,PRUDENTIAL FIN,LONG,2010,4,2010-04-01
14008,53.44003865925983,1.3,-0.042339401,AMGN,AMGEN,LONG,2010,4,2010-04-01
87137,53.30144288474939,1.85,0.0449101122,DVN,DEVON ENERGY COR,LONG,2010,4,2010-04-01
24643,48.5496499151722,0.39,-0.056981987,AA,ALCOA INC.,LONG,2010,4,2010-04-01
60628,43.18580211626294,1.33,-0.036395496,FDX,FEDEX CORP,LONG,2010,4,2010-04-01
14541,42.80809575983277,2.36,0.0738812776,CVX,CHEVRON,LONG,2010,4,2010-04-01
18163,40.19740004084446,0.83,-0.010028886,PG,PROCT & GAMBL,LONG,2010,4,2010-04-01
12052,38.97660478726935,1.54,-0.005540367,GD,GEN DYNAMICS,LONG,2010,4,2010-04-01
90386,38.25151616375708,0.89,-0.158566369,MOS,MOSAIC CO/THE,LONG,2010,4,2010-04-01
79323,31.97956035499304,0.69,0.0110419614,ALL,ALLSTATE CP,LONG,2010,4,2010-04-01
68144,29.99828077375176,-0.46,0.1047898622,STI,SUNTRUST BKS GA,LONG,2010,4,2010-04-01
12490,28.35450360852277,1.97,0.0057479533,IBM,INTL BUS MACH,LONG,2010,4,2010-04-01
34833,28.12624416823558,1.32,0.0486343594,OXY,OCCIDENTAL PETE,LONG,2010,4,2010-04-01
90505,27.70891554179489,0.07,0.1753137576,LVS,LAS VEGAS SANDS,LONG,2010,4,2010-04-01
87842,24.814404554569343,1.01,0.0515843945,MET,METLIFE INC,LONG,2010,4,2010-04-01
55976,22.911429619370374,0.88,-0.035351781,WMT,WAL-MART STRS,LONG,2010,4,2010-04-01
17005,18.998222721420525,0.6,0.0121400653,CVS,CVS CAREMARK COR,LONG,2010,4,2010-04-01
86356,16.57636845523242,0.42,-0.118297829,EBAY,EBAY INC,LONG,2010,4,2010-04-01
82800,14.388643855860568,0.4452,-0.034517436,SCCO,SOUTHERN COPPER,LONG,2010,4,2010-04-01
48725,10.476861635066795,0.505,0.0320964584,UNP,UNION PACIFIC CP,LONG,2010,4,2010-04-01
14702,8.467225364072299,0.22,0.02310401,AMAT,APPLD MATERIALS,LONG,2010,4,2010-04-01
59459,8.300487861256535,1.22,-0.059425121,TRV,TRAVELERS COS IN,LONG,2010,4,2010-04-01
77606,3.962295987304216,0.64,0.0037335689,KSS,KOHLS CORP,LONG,2010,4,2010-04-01
18729,2.4411018172931414,0.605,-0.007489206,CL,COLGATE PALMOLVE,LONG,2010,4,2010-04-01
19561,1.043717128647721,0.7,-0.002579002,BA,BOEING CO,LONG,2010,4,2010-04-01
27887,-1.8976788518900225,0.93,-0.188759787,BAX,BAXTER INTL,LONG,2010,4,2010-04-01
92655,-4.2527244433498606,1.03,-0.071419215,UNH,UNITEDHEALTH GRP,LONG,2010,4,2010-04-01
22752,-9.099662177500337,0.83,-0.061947325,MRK,MERCK & CO,LONG,2010,4,2010-04-01
22592,-9.19893696212619,1.4,0.0609266663,MMM,3M CO,LONG,2010,4,2010-04-01
21371,-10.01575747510214,0.61,-0.037291235,CAH,CARDINAL HEALTH,LONG,2010,4,2010-04-01
77418,-13.104173636801914,0.61,0.0577829981,TWX,TIME WARNER INC,LONG,2010,4,2010-04-01
87055,-14.010945434530552,0.66,-0.010650951,COST,COSTCO WHOLESALE,LONG,2010,4,2010-04-01
20482,-14.866118918893804,0.81,-0.020601148,ABT,ABBOTT LABS,LONG,2010,4,2010-04-01
27828,-21.56542134243476,1.09,-0.022301322,HPQ,HEWLETT-PACKARD,LONG,2010,4,2010-04-01
13856,-22.579770235095367,0.76,-0.014308017,PEP,PEPSICO INC,LONG,2010,4,2010-04-01
49154,-22.656353472254395,0.9,0.0810787173,TGT,TARGET CORP,LONG,2010,4,2010-04-01
76226,-23.651224626767497,0.05,0.1627407091,CBS,CBS CORP,LONG,2010,4,2010-04-01
89006,-26.63230555663929,0.49,-0.021264002,KFT,"KRAFT FOODS, INC",LONG,2010,4,2010-04-01
19502,-27.274522970846142,0.51,-0.052405166,WAG,WALGREEN CO,LONG,2010,4,2010-04-01
49656,-29.672615532152903,0.59,0.0109103628,BK,THE BANK OF NEW,LONG,2010,4,2010-04-01
11308,-29.858689645827894,0.4,-0.028281804,KO,COCA-COLA CO,LONG,2010,4,2010-04-01
45751,-29.98876565014907,0.51,-0.000100031,MMC,MARSH & MCLENNAN,LONG,2010,4,2010-04-01
21178,-30.54259198462613,1.42,0.019967269,LMT,LOCKHEED MARTIN,SHORT,2010,4,2010-04-01
26403,-32.98975768761845,0.48,0.0551850291,DIS,WALT DISNEY CO,SHORT,2010,4,2010-04-01
13928,-33.57630657743092,1.47,0.1566324698,COP,CONOCOPHILLIPS,SHORT,2010,4,2010-04-01
17830,-33.62354538177291,0.93,0.018103998,UTX,UTD TECH,SHORT,2010,4,2010-04-01
56573,-35.207585785847634,0.63,0.0788695457,ITW,ILL TOOL WORKS,SHORT,2010,4,2010-04-01
89525,-36.03267690856302,0.155,0.0548389571,CMCSA,COMCAST CORP,SHORT,2010,4,2010-04-01
22293,-36.912858898785,0.52,-0.047601195,GLW,CORNING INC.,SHORT,2010,4,2010-04-01
22103,-38.315725176691856,0.54,0.0374446826,EMR,EMERSON ELECTRIC,SHORT,2010,4,2010-04-01
64936,-41.02464801735399,0.96,0.0166842042,D,DOMINION RES INC,SHORT,2010,4,2010-04-01
71563,-41.78654403451112,0.27,0.0307737978,BBT,BB&T CP,SHORT,2010,4,2010-04-01
50876,-43.68772955694223,1.18,-0.03461132,LLY,ELI LILLY,SHORT,2010,4,2010-04-01
15579,-44.32519534597715,0.52,0.0677382069,TXN,TEXAS INSTRUMENT,SHORT,2010,4,2010-04-01
10104,-44.881152539653456,0.6,0.0079708377,ORCL,ORACLE CORP,SHORT,2010,4,2010-04-01
57904,-48.21329656368489,0.705,-0.061437296,AFL,AFLAC INC,SHORT,2010,4,2010-04-01
17750,-49.59035228762195,1.14,-0.025863402,KMB,KIMBERLY CLARK,SHORT,2010,4,2010-04-01
43449,-50.24019568981405,1.03,0.0579035225,MCD,MCDONALDS CP,SHORT,2010,4,2010-04-01
27959,-50.26752221724244,1.08,0.0280863362,DUK,DUKE ENERGY CORP,SHORT,2010,4,2010-04-01
44644,-55.24338216789639,0.79,-0.024835827,ADP,AUTO DATA,SHORT,2010,4,2010-04-01
77178,-60.35481369288865,0.59,-0.078269659,QCOM,QUALCOMM INC,SHORT,2010,4,2010-04-01
75186,-61.19343287712008,0.17,0.0320027488,SCHW,CHARLES SCHWAB,SHORT,2010,4,2010-04-01
18411,-63.22558994515296,0.6,0.055840941,SO,SOUTHN CO,SHORT,2010,4,2010-04-01
66157,-63.85145341948618,0.34,0.0342895406,USB,US BANCORP,SHORT,2010,4,2010-04-01
18542,-64.24358276871496,0.36,0.0899556594,CAT,CATERPILLAR INC,SHORT,2010,4,2010-04-01
21776,-64.9253712924884,1.0,-0.005121712,EXC,EXELON CORP,SHORT,2010,4,2010-04-01
19393,-64.98397966548632,0.56,-0.052159971,BMY,BRISTOL-MYERS SQ,SHORT,2010,4,2010-04-01
61399,-68.00635921633798,0.34,0.1224247979,LOW,LOWES CO,SHORT,2010,4,2010-04-01
38703,-68.40804282956364,0.45,0.0638460087,WFC,WELLS FARGO,SHORT,2010,4,2010-04-01
10145,-68.42421604063532,0.5,0.0484973209,HON,HONEYWELL INTL,SHORT,2010,4,2010-04-01
14593,-70.36895697377469,0.1189,0.1109212579,AAPL,APPLE INC,SHORT,2010,4,2010-04-01
12060,-73.79074342431443,1.68,0.0361637267,GE,GEN ELECTRIC US,SHORT,2010,4,2010-04-01
59176,-75.11946962341213,0.73,0.1176896485,AXP,AMERN EXPRESS,SHORT,2010,4,2010-04-01
87447,-78.62533077202471,0.71,0.0733357312,UPS,UTD PARCEL SVC,SHORT,2010,4,2010-04-01
66093,-78.62977470528017,0.59,0.0246677751,T,AT&T INC,SHORT,2010,4,2010-04-01
23819,-79.24998475056204,0.28,0.0171585621,HAL,HALLIBURTON,SHORT,2010,4,2010-04-01
11850,-80.58499677670898,1.33,0.0116944647,XOM,EXXON MOBIL CORP,SHORT,2010,4,2010-04-01
69032,-82.79093101190033,1.03,0.0333584638,MS,MORGAN STANLEY,SHORT,2010,4,2010-04-01
25785,-85.35986764761554,0.46,0.0356995853,F,FORD MOTOR CO,SHORT,2010,4,2010-04-01
76076,-89.28239377723214,0.42,0.0344754735,CSCO,CISCO SYS INC,SHORT,2010,4,2010-04-01
52038,-89.75421329494228,0.42,0.0690525713,SYY,SYSCO CP,SHORT,2010,4,2010-04-01
13901,-89.95830621781185,0.42,0.0325510742,MO,ALTRIA GROUP INC,SHORT,2010,4,2010-04-01
65875,-99.3028331868714,0.56,-0.053130331,VZ,VERIZON COMM,SHORT,2010,4,2010-04-01
10107,-106.07926965621728,0.45,0.0424949432,MSFT,MICROSOFT,SHORT,2010,4,2010-04-01
66181,-112.5483821286816,0.45,0.0889263095,HD,HOME DEPOT INC,SHORT,2010,4,2010-04-01
86868,-112.8883144050427,5.59,-0.149135975,GS,GOLDMAN SACHS,SHORT,2010,4,2010-04-01
59408,-115.57705265393672,0.28,-0.001220474,BAC,BANK OF AMERICA,SHORT,2010,4,2010-04-01
47896,-124.81698225613442,1.09,-0.04747426,JPM,JPMORGAN CHASE,SHORT,2010,4,2010-04-01
90319,-125.9856789734876,0.1613,-0.073144486,GOOG,GOOGLE,SHORT,2010,4,2010-04-01
21936,-130.0518397181297,0.6,-0.025172904,PFE,PFIZER INC,SHORT,2010,4,2010-04-01
70519,-146.84753937315446,1.5,0.0789122673,C,CITIGROUP INC.,SHORT,2010,4,2010-04-01
59328,-160.27805429236383,0.51,0.0245747062,INTC,INTEL CP,SHORT,2010,4,2010-04-01
17778,241.41314445078356,1866.0,-0.08173885,BRK.A,BERKSHIRE HATHAW,LONG,2010,5,2010-05-01
82775,118.1435089065568,0.17,-0.120856038,HIG,HARTFORD FIN SVC,LONG,2010,5,2010-05-01
66800,109.79000932718316,1.43,-0.090588441,AIG,AMERN INTL GROUP,LONG,2010,5,2010-05-01
87137,81.60705016271278,1.53,-0.051785777,DVN,DEVON ENERGY COR,LONG,2010,5,2010-05-01
77605,72.40513434332016,0.06,-0.120739525,BSX,BOSTON SCIENTIFI,LONG,2010,5,2010-05-01
68144,58.79710456549405,-0.11,-0.089289172,STI,SUNTRUST BKS GA,LONG,2010,5,2010-05-01
34833,54.353255059877526,1.31,-0.069466135,OXY,OCCIDENTAL PETE,LONG,2010,5,2010-05-01
34746,53.91581231374904,0.16,-0.128494231,FITB,5TH 3RD BCP OH,LONG,2010,5,2010-05-01
14541,53.39218944832301,2.7,-0.084210998,CVX,CHEVRON,LONG,2010,5,2010-05-01
89258,53.08642630479724,0.91,-0.092139049,PRU,PRUDENTIAL FIN,LONG,2010,5,2010-05-01
22779,52.75263631513576,0.63,-0.031217434,MOT,MOTOROLA INC,LONG,2010,5,2010-05-01
60628,50.35274681432824,1.33,-0.072536444,FDX,FEDEX CORP,LONG,2010,5,2010-05-01
14008,49.903137344782365,1.38,-0.096592805,AMGN,AMGEN,LONG,2010,5,2010-05-01
22111,48.73188721252204,1.21,-0.08501452,JNJ,JOHNSON & JOHNSN,LONG,2010,5,2010-05-01
19393,46.26082098691264,0.54,-0.083071178,BMY,BRISTOL-MYERS SQ,LONG,2010,5,2010-05-01
89179,45.16992436026336,1.67,-0.046568403,WLP,WELLPOINT,LONG,2010,5,2010-05-01
12490,43.463086634336776,2.61,-0.024053471,IBM,INTL BUS MACH,LONG,2010,5,2010-05-01
18163,42.72905737391878,0.71,-0.017313637,PG,PROCT & GAMBL,LONG,2010,5,2010-05-01
12052,38.38643737594927,1.68,-0.110890975,GD,GEN DYNAMICS,LONG,2010,5,2010-05-01
55976,30.04162861830261,0.97,-0.051880351,WMT,WAL-MART STRS,LONG,2010,5,2010-05-01
87842,28.911916595949272,1.23,-0.111771783,MET,METLIFE INC,LONG,2010,5,2010-05-01
24643,26.40967419291836,0.39,-0.131149886,AA,ALCOA INC.,LONG,2010,5,2010-05-01
90505,23.30283438485415,0.17,-0.055610901,LVS,LAS VEGAS SANDS,LONG,2010,5,2010-05-01
90386,21.75574686901031,0.89,-0.096306516,MOS,MOSAIC CO/THE,LONG,2010,5,2010-05-01
22752,20.04032764204401,0.86,-0.038627463,MRK,MERCK & CO,LONG,2010,5,2010-05-01
77606,18.59183371071452,0.84,-0.077204956,KSS,KOHLS CORP,LONG,2010,5,2010-05-01
14702,14.694867652102708,0.29,-0.057429439,AMAT,APPLD MATERIALS,LONG,2010,5,2010-05-01
17005,14.342478050887369,0.65,-0.062125927,CVS,CVS CAREMARK COR,LONG,2010,5,2010-05-01
48725,12.333902566123278,0.7,-0.051646432,UNP,UNION PACIFIC CP,LONG,2010,5,2010-05-01
79323,12.2684859010866,0.81,-0.056420757,ALL,ALLSTATE CP,LONG,2010,5,2010-05-01
86356,10.12942778756156,0.4,-0.099763615,EBAY,EBAY INC,LONG,2010,5,2010-05-01
18729,5.551418559437643,0.585,-0.071562572,CL,COLGATE PALMOLVE,LONG,2010,5,2010-05-01
22592,2.167869699698464,1.54,-0.099739118,MMM,3M CO,LONG,2010,5,2010-05-01
82800,-5.0214850607524415,0.3661,-0.021355735,SCCO,SOUTHERN COPPER,LONG,2010,5,2010-05-01
13856,-7.328192296581284,1.1,-0.035825266,PEP,PEPSICO INC,LONG,2010,5,2010-05-01
59459,-7.989641215880338,1.39,-0.02512957,TRV,TRAVELERS COS IN,LONG,2010,5,2010-05-01
92655,-8.106139697050018,0.99,-0.041010583,UNH,UNITEDHEALTH GRP,LONG,2010,5,2010-05-01
21178,-9.608923633361856,1.96,-0.051225001,LMT,LOCKHEED MARTIN,LONG,2010,5,2010-05-01
20482,-13.33672729642968,1.01,-0.070467448,ABT,ABBOTT LABS,LONG,2010,5,2010-05-01
89006,-13.509540534012023,0.6,-0.033883782,KFT,"KRAFT FOODS, INC",LONG,2010,5,2010-05-01
27887,-13.879327303822937,0.93,-0.105775593,BAX,BAXTER INTL,LONG,2010,5,2010-05-01
26403,-14.234906111091112,0.67,-0.092933929,DIS,WALT DISNEY CO,LONG,2010,5,2010-05-01
17830,-15.807304632610034,1.2,-0.095430223,UTX,UTD TECH,LONG,2010,5,2010-05-01
19502,-16.617434545785464,0.51,-0.084666161,WAG,WALGREEN CO,LONG,2010,5,2010-05-01
76226,-16.739513993985167,0.25,-0.101888945,CBS,CBS CORP,LONG,2010,5,2010-05-01
27828,-17.53049003897772,1.08,-0.114781602,HPQ,HEWLETT-PACKARD,LONG,2010,5,2010-05-01
49154,-18.348192646493,0.92,-0.038257202,TGT,TARGET CORP,LONG,2010,5,2010-05-01
87055,-19.51025821594526,0.66,-0.010678907,COST,COSTCO WHOLESALE,LONG,2010,5,2010-05-01
13928,-22.410433423482477,1.67,-0.114646344,COP,CONOCOPHILLIPS,LONG,2010,5,2010-05-01
45751,-23.75648394528981,0.46,-0.099604538,MMC,MARSH & MCLENNAN,LONG,2010,5,2010-05-01
49656,-25.406069420523394,0.55,-0.126344739,BK,THE BANK OF NEW,SHORT,2010,5,2010-05-01
19561,-26.255204697039773,1.06,-0.108204378,BA,BOEING CO,SHORT,2010,5,2010-05-01
11308,-27.20745302101482,0.53,-0.038453588,KO,COCA-COLA CO,SHORT,2010,5,2010-05-01
21371,-27.3736049347202,0.5,-0.005865263,CAH,CARDINAL HEALTH,SHORT,2010,5,2010-05-01
43449,-28.548917373477337,1.13,-0.045007123,MCD,MCDONALDS CP,SHORT,2010,5,2010-05-01
57904,-29.810402456222786,0.675,-0.125296233,AFL,AFLAC INC,SHORT,2010,5,2010-05-01
22103,-31.639105761442647,0.78,-0.104541911,EMR,EMERSON ELECTRIC,SHORT,2010,5,2010-05-01
56573,-31.95816278995768,0.83,-0.091489403,ITW,ILL TOOL WORKS,SHORT,2010,5,2010-05-01
89525,-33.68523604045998,0.165,-0.085077254,CMCSA,COMCAST CORP,SHORT,2010,5,2010-05-01
22293,-40.20448570780352,0.58,-0.092048032,GLW,CORNING INC.,SHORT,2010,5,2010-05-01
71563,-40.78331041297621,0.3,-0.090352757,BBT,BB&T CP,SHORT,2010,5,2010-05-01
10104,-41.99293712988833,0.6,-0.127576588,ORCL,ORACLE CORP,SHORT,2010,5,2010-05-01
38703,-43.15733101706618,0.55,-0.132084293,WFC,WELLS FARGO,SHORT,2010,5,2010-05-01
15579,-43.59332817210671,0.62,-0.061230341,TXN,TEXAS INSTRUMENT,SHORT,2010,5,2010-05-01
75186,-46.65938359701661,0.17,-0.149918584,SCHW,CHARLES SCHWAB,SHORT,2010,5,2010-05-01
77418,-47.09709511775583,0.5,-0.056856407,TWX,TIME WARNER INC,SHORT,2010,5,2010-05-01
12060,-49.581666284244754,2.4,-0.133185907,GE,GEN ELECTRIC US,SHORT,2010,5,2010-05-01
64936,-50.79387568213582,0.72,-0.057097612,D,DOMINION RES INC,SHORT,2010,5,2010-05-01
18411,-51.28527874135737,0.62,-0.053919459,SO,SOUTHN CO,SHORT,2010,5,2010-05-01
50876,-53.10531437086576,1.24,-0.048427144,LLY,ELI LILLY,SHORT,2010,5,2010-05-01
61399,-53.2492589669429,0.58,-0.08748941,LOW,LOWES CO,SHORT,2010,5,2010-05-01
66157,-57.339824009206055,0.45,-0.105068295,USB,US BANCORP,SHORT,2010,5,2010-05-01
23819,-57.51752632169087,0.52,-0.187049417,HAL,HALLIBURTON,SHORT,2010,5,2010-05-01
66093,-57.76783510544308,0.61,-0.067636466,T,AT&T INC,SHORT,2010,5,2010-05-01
52038,-59.54589123751961,0.57,-0.054951029,SYY,SYSCO CP,SHORT,2010,5,2010-05-01
25785,-59.70981154176695,0.68,-0.099178409,F,FORD MOTOR CO,SHORT,2010,5,2010-05-01
14593,-60.598904471294816,0.1254,-0.016224675,AAPL,APPLE INC,SHORT,2010,5,2010-05-01
77178,-60.872839443255536,0.57,-0.07584971,QCOM,QUALCOMM INC,SHORT,2010,5,2010-05-01
17750,-62.605986723540845,1.2,-0.009241325,KMB,KIMBERLY CLARK,SHORT,2010,5,2010-05-01
21776,-68.50748897907035,0.99,-0.102531789,EXC,EXELON CORP,SHORT,2010,5,2010-05-01
27959,-69.62148971253433,1.02,-0.034664994,DUK,DUKE ENERGY CORP,SHORT,2010,5,2010-05-01
59176,-70.07939649062045,0.84,-0.135616047,AXP,AMERN EXPRESS,SHORT,2010,5,2010-05-01
10145,-72.21888721449872,0.6,-0.092737472,HON,HONEYWELL INTL,SHORT,2010,5,2010-05-01
11850,-73.70074670425015,1.6,-0.101472257,XOM,EXXON MOBIL CORP,SHORT,2010,5,2010-05-01
18542,-75.8034629133503,1.09,-0.107751614,CAT,CATERPILLAR INC,SHORT,2010,5,2010-05-01
44644,-76.66673997033047,0.42,-0.057512911,ADP,AUTO DATA,SHORT,2010,5,2010-05-01
76076,-84.96767701903086,0.43,-0.140092595,CSCO,CISCO SYS INC,SHORT,2010,5,2010-05-01
69032,-86.8881500682559,0.8,-0.103011942,MS,MORGAN STANLEY,SHORT,2010,5,2010-05-01
87447,-95.78286000877657,0.84,-0.085578753,UPS,UTD PARCEL SVC,SHORT,2010,5,2010-05-01
66181,-99.7327865796238,0.72,-0.038987281,HD,HOME DEPOT INC,SHORT,2010,5,2010-05-01
21936,-100.97053669472469,0.62,-0.07844927,PFE,PFIZER INC,SHORT,2010,5,2010-05-01
10107,-118.89416388116834,0.51,-0.15091057,MSFT,MICROSOFT,SHORT,2010,5,2010-05-01
90319,-120.29119465575906,0.1613,-0.076313397,GOOG,GOOGLE,SHORT,2010,5,2010-05-01
65875,-123.32009812443478,0.58,-0.047850838,VZ,VERIZON COMM,SHORT,2010,5,2010-05-01
86868,-124.3525481778738,0.78,-0.004163378,GS,GOLDMAN SACHS,SHORT,2010,5,2010-05-01
13901,-124.413789775044,0.5,-0.042572847,MO,ALTRIA GROUP INC,SHORT,2010,5,2010-05-01
70519,-125.91152126947468,0.9,-0.093921481,C,CITIGROUP INC.,SHORT,2010,5,2010-05-01
59408,-130.44017464204177,0.27,-0.117318181,BAC,BANK OF AMERICA,SHORT,2010,5,2010-05-01
47896,-136.92925701098224,1.09,-0.070555611,JPM,JPMORGAN CHASE,SHORT,2010,5,2010-05-01
59328,-154.17434297135526,0.51,-0.055375835,INTC,INTEL CP,SHORT,2010,5,2010-05-01
17778,242.0769725784158,1866.0,0.1329374777,BRK.A,BERKSHIRE HATHAW,LONG,2010,6,2010-06-01
82775,126.69421777461376,0.17,-0.117371662,HIG,HARTFORD FIN SVC,LONG,2010,6,2010-06-01
66800,88.3251256449362,1.43,-0.026668752,AIG,AMERN INTL GROUP,LONG,2010,6,2010-06-01
77605,82.86733076770578,0.06,-0.041422313,BSX,BOSTON SCIENTIFI,LONG,2010,6,2010-06-01
87137,80.33016010639503,1.53,-0.043482935,DVN,DEVON ENERGY COR,LONG,2010,6,2010-06-01
22779,68.38680213572975,0.63,-0.048275171,MOT,MOTOROLA INC,LONG,2010,6,2010-06-01
68144,66.19093382834245,-0.11,-0.135536043,STI,SUNTRUST BKS GA,LONG,2010,6,2010-06-01
34746,61.5803124604888,0.16,-0.053946158,FITB,5TH 3RD BCP OH,LONG,2010,6,2010-06-01
19393,51.11759571178875,0.54,0.0882240625,BMY,BRISTOL-MYERS SQ,LONG,2010,6,2010-06-01
89258,47.644225580515766,0.91,-0.070278464,PRU,PRUDENTIAL FIN,LONG,2010,6,2010-06-01
34833,47.17314997453221,1.31,-0.060456326,OXY,OCCIDENTAL PETE,LONG,2010,6,2010-06-01
60628,45.99485730916205,1.2,-0.158921389,FDX,FEDEX CORP,LONG,2010,6,2010-06-01
14008,42.43012894449407,1.38,0.015736224,AMGN,AMGEN,LONG,2010,6,2010-06-01
89179,42.18367253450106,1.67,-0.046298811,WLP,WELLPOINT,LONG,2010,6,2010-06-01
18163,35.33327756388562,0.71,-0.018269923,PG,PROCT & GAMBL,LONG,2010,6,2010-06-01
55976,33.07762675666062,0.97,-0.04934845,WMT,WAL-MART STRS,LONG,2010,6,2010-06-01
12490,30.775823849088496,2.61,-0.014310432,IBM,INTL BUS MACH,LONG,2010,6,2010-06-01
14541,30.19398575426341,2.7,-0.08145917,CVX,CHEVRON,LONG,2010,6,2010-06-01
22111,29.62261134679008,1.21,0.0129360574,JNJ,JOHNSON & JOHNSN,LONG,2010,6,2010-06-01
12052,28.758168749422545,1.68,-0.131469665,GD,GEN DYNAMICS,LONG,2010,6,2010-06-01
